"New Zealand Schools Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A list of New Zealand schools including contact details, institution and regional information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"^Email addresses are only listed for schools that agreed to have their email publicly released. Persons or organisations wishing to send email material to individuals or organisations whose email addresses appear in this directory must comply with the requirements of the Unsolicited Electronic Messages Act 2007.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*Principal names are available for State and State Integrated Schools. Principal names for Private Schools are provided where available.  The most up to date information that we have available has been provided.  Recent changes may not be reflected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roll data as at 1 November 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional Council: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Territorial Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Type: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Gender: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Neighbourhood (SA2): ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

School Number,School Name,Telephone,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban/Rural,School Type,Definition,Authority,Donations,Gender of Students,KME Peak Body,Takiwā,Territorial Authority,Regional Council,Local Office,Education Region,General Electorate,Māori Electorate,Neighbourhood (SA2 code),Neighbourhood (SA2),Ward,Community of Learning ID,Community of Learning Name,Latitude,Longitude,Enrolment Scheme,Equity Index (EQI),Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International,Isolation Index,Language of Instruction,Boarding Facilities,Cohort Entry,Status
42,Green Bay High School,09-8178173,office@greenbayhigh.school.nz,Fiona Barker,http://www.greenbayhigh.school.nz,143-161 Godley Road ,Green Bay,Auckland,161 Godley Road,Green Bay,Waitakere,0604,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Co-Educational,,Te Tai Raro,Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,New Lynn,Tāmaki Makaurau,137300,Green Bay North,Whau Ward,99062,Kōtuitui Community of Learning,-36.930950,174.669395,Yes,431,1738,1325,207,134,268,91,14,35,0.08,All students taught in English,No,No,Open
43,Massey High School,09-8310500,office@masseyhigh.school.nz,Alastair Fairley,http://www.masseyhigh.school.nz/,274 Don Buck Road ,Massey,Auckland,274 Don Buck Road,Massey,Waitakere,0614,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Upper Harbour,Te Tai Tokerau,121701,Massey West,Waitākere Ward,99125,Te Kāhui Ako o Tiriwā,-36.841880,174.601693,Yes,487,1814,689,400,522,392,66,10,15,0.35,All students taught in English,No,No,Open
44,Waitakere College,09-8367890,secretary@waitakerecollege.school.nz,Mark Shanahan,https://www.waitakerecollege.school.nz/,42 Rathgar Road ,Henderson,Auckland,PO Box 21144,Henderson,Waitakere,0650,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,125701,Henderson Lincoln South,Waitākere Ward,99092,"Te Kāhui Ako o Waitakere, Waitakere Community of Learners",-36.867097,174.620712,Yes,482,1591,638,429,487,430,62,18,8,0.24,All students taught in English,No,No,Open
45,Henderson High School,09-8389085,admin@hhs.school.nz,Philippa Durkin (Acting),http://www.hhs.school.nz,Henderson Valley Road ,Henderson,Auckland,PO Box 21141,Henderson,Waitakere,0650,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,126702,Henderson West,Waitākere Ward,99029,Henderson Community of Learning,-36.883656,174.628205,Yes,480,1050,515,280,324,252,41,11,5,0.21,All students taught in English,No,No,Open
46,Liston College,09-8389350,nicki.packer@liston.school.nz,Steve Dooely,http://www.liston.school.nz,69 Rathgar Road ,Henderson,Auckland,69 Rathgar Road,Henderson,Waitakere,0610,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Boys School,,Te Tai Raro,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,125701,Henderson Lincoln South,Waitākere Ward,99092,"Te Kāhui Ako o Waitakere, Waitakere Community of Learners",-36.866064,174.623159,No,415,820,377,78,227,295,37,17,11,0.24,All students taught in English,No,No,Open
47,St Dominic's Catholic College (Henderson),09-8390380,stdoms@stdoms.ac.nz,Anna Swann,http://www.stdoms.ac.nz,29 Rathgar Road ,Henderson,Auckland,PO Box 21123,Henderson,Waitakere,0650,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Girls School,,Te Tai Raro,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,125701,Henderson Lincoln South,Waitākere Ward,99092,"Te Kāhui Ako o Waitakere, Waitakere Community of Learners",-36.868859,174.621071,Yes,426,791,329,76,204,274,43,7,29,0.24,All students taught in English,No,No,Open
48,Western Springs College-Ngā Puna o Waiōrea,09-8156730,admin@wsc.school.nz,Ivan Davis,http://www.westernsprings.school.nz,Motions Road ,Western Springs,Auckland,Motions Road,Western Springs,Auckland,1022,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Co-Educational,,Te Tai Raro,Waitematā Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,130300,Westmere South-Western Springs,Waitematā and Gulf Ward,99154,Te Kāhui Ako o Waitematā,-36.861976,174.717535,Yes,419,1844,1066,482,226,396,66,17,101,0.18,All students taught in English,No,No,Open
49,Selwyn College,09-5219610,info@selwyn.school.nz,Sheryll Ofner,http://www.selwyn.school.nz,Kohimarama Road ,Kohimarama,Auckland,203 Kohimarama Road,Kohimarama,Auckland,1071,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Co-Educational,,Te Tai Raro,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,141802,Kohimarama Stadium,Ōrākei Ward,99100,Te Roopu Pourewa Community of Learning,-36.862330,174.838551,Yes,412,1582,917,144,137,478,175,21,87,0.26,Some students taught in a Pacific language,No,No,Open
50,St Mary's College (Ponsonby),09-3766568,office@stmaryak.school.nz,Sarah Dwan,http://www.stmaryak.school.nz,11 New Street ,Ponsonby,Auckland,PO Box 47003,Ponsonby,Auckland,1144,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Girls School,,Te Tai Raro,Waitematā Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Auckland Central,Tāmaki Makaurau,130200,Saint Marys Bay,Waitematā and Gulf Ward,99030,Auckland Central Catholic Kāhui Ako,-36.846003,174.748234,No,386,1012,580,125,246,289,28,8,53,0.08,All students taught in English,No,No,Open
51,St Paul's College (Ponsonby),09-3761287,stpauls@stpaulscollege.co.nz,Keith Simento,http://www.stpaulscollege.co.nz/,183 Richmond Road ,Ponsonby,Auckland,183 Richmond Road,Grey Lynn,Auckland,1021,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Boys School,,Te Tai Raro,Waitematā Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Auckland Central,Tāmaki Makaurau,130400,Ponsonby West,Waitematā and Gulf Ward,99030,Auckland Central Catholic Kāhui Ako,-36.854456,174.737790,No,482,402,103,88,351,21,8,1,0,0.11,All students taught in English,No,No,Open
52,Tyndale Park Christian School,09-2749771,admin@tyndalepark.school.nz,Prasad Patchigalla,http://www.tyndalepark.school.nz,206 Murphys Road ,Flat Bush,Auckland,206 Murphys Road,Flat Bush,Auckland,2019,Major urban area,Composite,,Private : Fully Registered,Not applicable,Co-Educational,,Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,158101,Ormiston Central,Howick Ward,,,-36.974546,174.922239,No,not applicable,141,20,6,20,96,13,0,0,not applicable,All students taught in English,No,No,Open
53,Auckland Girls' Grammar School,09-3074180,admin@aggs.school.nz,Ngaire Ashmore,http://www.aggs.school.nz,Howe Street ,Newton,Auckland,PO Box 68053 Wellesley Street,,Auckland,1141,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Girls School,,Te Tai Raro,Waitematā Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Auckland Central,Tāmaki Makaurau,131801,Freemans Bay,Waitematā and Gulf Ward,99150,Mt Albert Kāhui Ako,-36.856867,174.753659,Yes,487,922,156,185,660,178,19,9,14,0.06,All students taught in English,No,No,Open
54,Auckland Grammar School,09-6235400,admin@ags.school.nz,Timothy O'Connor,http://www.ags.school.nz,Mountain Road ,Epsom,Auckland,Private Bag 99930,Newmarket,Auckland,1149,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Boys School,,Te Tai Raro,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,137701,Mount Eden North East,Albert-Eden-Puketāpapa Ward,,,-36.869414,174.768851,Yes,386,2699,1142,204,199,1405,87,28,117,0.10,All students taught in English,Yes,No,Open
57,Tamaki College,09-5211104,admin@tamaki.ac.nz,Soana Pamaka,http://www.tamaki.ac.nz,Elstree Avenue ,Glen Innes,Auckland,PO Box 18061,Glen Innes,Auckland,1743,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Maungakiekie-Tāmaki Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,145800,Glen Innes East-Wai O Taiki Bay,Maungakiekie-Tāmaki Ward,99031,Manaiakalani Community of Learning,-36.877943,174.867271,Yes,531,705,48,165,505,75,32,9,2,0.35,All students taught in English,No,No,Open
58,Tangaroa College,09-2745764,office@tangaroa.school.nz,Chris Bean,http://www.tangaroa.school.nz,Haumia Way ,Otara,Auckland,PO Box 61476,Otara,Manukau,2159,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Ōtara-Papatoetoe Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Botany,Tāmaki Makaurau,157200,Rongomai East,Manukau Ward,99200,Te Puke ō Taramainuku Kāhui Ako,-36.972905,174.892909,Yes,524,913,32,175,742,92,6,8,0,0.12,All students taught in English,No,No,Open
59,Sacred Heart College (Auckland),09-5293660,office@sacredheart.school.nz,Patrick Walsh (Acting),http://www.sacredheart.school.nz,250 West Tamaki Road ,Glendowie,Auckland,250 West Tamaki Road,Glendowie,Auckland,1071,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Boys School,,Te Tai Raro,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,145102,Glendowie South East,Ōrākei Ward,99030,Auckland Central Catholic Kāhui Ako,-36.868894,174.872413,Yes,393,1264,853,156,290,193,54,23,53,0.40,All students taught in English,Yes,No,Open
60,Saint Kentigern Girls' School,09-5201400,skg_admin@saintkentigern.com,Marianne Duston,http://www.saintkentigern.com,82 Shore Road ,Remuera,Auckland,PO Box 28790,Remuera,Auckland,1541,Major urban area,Full Primary,,Private : Fully Registered,Not applicable,Girls School,,Te Tai Raro,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140500,Remuera North,Ōrākei Ward,,,-36.865324,174.803912,No,not applicable,381,211,14,11,158,7,3,0,not applicable,All students taught in English,No,No,Open
61,Baradene College,09-5246019,admin@baradene.school.nz,Alexandra Russell (Acting),http://www.baradene.school.nz,237 Victoria Avenue ,Remuera,Auckland,PO Box 28906,Remuera,Auckland,1541,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Girls School,,Te Tai Raro,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140500,Remuera North,Ōrākei Ward,99030,Auckland Central Catholic Kāhui Ako,-36.865643,174.800324,Yes,372,1452,1120,133,102,285,39,10,81,0.16,All students taught in English,No,No,Open
62,St Peter's College (Epsom),09-5248108,admin@st-peters.school.nz,James Bentley,http://www.st-peters.school.nz,Mountain Road ,Grafton,Auckland,23 Mountain Road,Epsom,Auckland,1023,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Boys School,,Te Tai Raro,Waitematā Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,138501,Newmarket,Ōrākei Ward,99030,Auckland Central Catholic Kāhui Ako,-36.867787,174.769673,No,383,1296,826,160,280,326,38,4,73,0.09,All students taught in English,No,No,Open
63,Marcellin College,09-6256509,office@marcellin.school.nz,Maria Prescott,http://www.marcellin.school.nz,617 Mt Albert Road ,Royal Oak,Auckland,PO Box 24126,Royal Oak,Auckland,1345,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Puketāpapa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Maungakiekie,Tāmaki Makaurau,142600,Royal Oak West (Auckland),Albert-Eden-Puketāpapa Ward,99030,Auckland Central Catholic Kāhui Ako,-36.910130,174.766435,No,473,612,69,50,406,170,22,5,0,0.23,All students taught in English,No,No,Open
64,Epsom Girls Grammar School,09-6305963,office@eggs.school.nz,Brenda McNaughton,http://www.eggs.school.nz,Silver Road ,Epsom,Auckland,Silver Road,Epsom,Auckland,1023,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Girls School,,Te Tai Raro,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140300,Mount St John,Albert-Eden-Puketāpapa Ward,99001,Auckland Central Community of Schools,-36.876921,174.776577,Yes,400,2241,931,242,316,1146,93,56,96,0.12,All students taught in English,Yes,No,Open
65,Glendowie College,09-5759128,accounts@gdc.school.nz,Gordon Robertson,http://www.gdc.school.nz,21 Crossfield Road ,Glendowie,Auckland,21 Crossfield Road,Glendowie,Auckland,1071,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Co-Educational,,Te Tai Raro,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,145101,Glendowie South West,Ōrākei Ward,99096,Glendowie Kāhui Ako,-36.862578,174.868137,Yes,392,1190,821,59,68,326,58,25,47,0.38,All students taught in English,No,No,Open
66,Dilworth School,09-5231060,info@dilworth.school.nz,,http://www.dilworth.school.nz/,2 Erin Street ,Remuera,Auckland,Private Bag 28904,Remuera,Auckland,1541,Major urban area,Composite,,Private : Fully Registered,Not applicable,Boys School,,Te Tai Raro,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140300,Mount St John,Albert-Eden-Puketāpapa Ward,,,-36.880303,174.781062,No,not applicable,472,153,89,249,76,8,1,0,not applicable,All students taught in English,Yes,No,Open
67,Diocesan School For Girls,09-5200221,office@diocesan.school.nz,Heather McRae,http://www.diocesan.school.nz,Clyde Street ,Epsom,Auckland,Private Bag 99939,Newmarket,Auckland,1149,Major urban area,Composite,,Private : Fully Registered,Not applicable,Girls School,,Te Tai Raro,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140300,Mount St John,Albert-Eden-Puketāpapa Ward,,,-36.879258,174.779470,No,not applicable,1709,1113,89,47,616,19,4,32,not applicable,All students taught in English,Yes,No,Open
68,St Cuthbert's College (Epsom),09-5204159,information@stcuthberts.school.nz,Charlotte Avery,http://www.stcuthberts.school.nz,122 Market Road ,Epsom,Auckland,PO Box 26020,Epsom,Auckland,1344,Major urban area,Composite,,Private : Fully Registered,Not applicable,Girls School,,Te Tai Raro,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Epsom,Tāmaki Makaurau,140300,Mount St John,Albert-Eden-Puketāpapa Ward,,,-36.887581,174.778250,No,not applicable,1618,783,48,84,744,10,16,33,not applicable,All students taught in English,Yes,No,Open
69,Mt Albert Grammar School,09-8462044,paheadmaster@mags.school.nz,Patrick Drumm,http://www.mags.school.nz,36 Alberton Ave ,Mount Albert,Auckland,36 Alberton Avenue,Mount Albert,Auckland,1025,Major urban area,Secondary (Year 9-15),,State,Donations may be requested,Co-Educational,,Te Tai Raro,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,134200,Mount Albert Central,Albert-Eden-Puketāpapa Ward,99150,Mt Albert Kāhui Ako,-36.884707,174.725349,Yes,414,3537,1895,464,719,1101,139,67,130,0.19,All students taught in English,Yes,No,Open
70,Marist College,09-8468311,admin@maristcollege.school.nz,Raechelle Taulu,http://www.maristcollege.school.nz,31 Alberton Avenue ,Mount Albert,Auckland,31 Alberton Avenue,Mount Albert,Auckland,1025,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Girls School,,Te Tai Raro,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,134200,Mount Albert Central,Albert-Eden-Puketāpapa Ward,99030,Auckland Central Catholic Kāhui Ako,-36.881938,174.726132,No,399,759,424,61,205,220,18,8,5,0.18,All students taught in English,No,No,Open
74,Mt Roskill Grammar,09-6210050,admin@mrgs.school.nz,Tom Webb,http://www.mrgs.school.nz,Frost Road ,Mount Roskill,Auckland,Frost Road,Mount Roskill,Auckland,1041,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Puketāpapa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Roskill,Tāmaki Makaurau,140400,Mount Roskill Central North,Albert-Eden-Puketāpapa Ward,99032,Puketāpapa Community of Learning,-36.912708,174.747139,Yes,444,1818,254,142,477,996,157,14,43,0.27,All students taught in English,No,No,Open
75,Lynfield College,09-6270600,admin@lynfield.school.nz,Cath Knell,http://www.lynfield.school.nz,White Swan Road ,Mount Roskill,Auckland,191 White Swan Road,Mount Roskill,Auckland,1041,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Puketāpapa Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Roskill,Tāmaki Makaurau,139601,Mount Roskill West,Albert-Eden-Puketāpapa Ward,99012,Lynfield Kāhui Ako,-36.921035,174.715436,Yes,417,1901,428,120,216,1243,134,18,46,0.21,All students taught in English,No,No,Open
77,Bethlehem College,07-5766769,principal@beth.school.nz,Larne Edmeades,http://www.beth.school.nz,24 Elder Lane ,Bethlehem,Tauranga,Private Bag 12003,Tauranga Mail Centre,Tauranga,3143,Major urban area,Composite,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Whenua,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Tauranga,Waiariki,193500,Bethlehem Central,Bethlehem General Ward,99157,Ngā Whānau O Karaiti Kāhui Ako,-37.704974,176.111230,No,410,2022,1387,202,53,480,149,25,100,0.21,All students taught in English,No,No,Open
78,Avondale College,09-8287024,admin@avcol.school.nz,Lyndy Watkinson,http://www.avcol.school.nz,Victor Street ,Avondale,Auckland,59 Victor Street,Avondale,Auckland,1026,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Kelston,Tāmaki Makaurau,132001,Avondale North West (Auckland),Whau Ward,,,-36.891482,174.691137,Yes,439,2812,804,296,761,1217,245,13,133,0.17,Some students taught in a Pacific language,No,No,Open
79,Edgewater College,09-5769039,business@edgewater.school.nz,Louise Addison,http://www.edgewater.school.nz,32 Edgewater Drive ,Pakuranga,Auckland,32 Edgewater Drive,Pakuranga,Manukau,2010,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Pakuranga,Tāmaki Makaurau,149001,Pakuranga West,Howick Ward,99098,Pakuranga West Kāhui Ako,-36.922507,174.874746,Yes,500,639,160,151,287,199,37,9,0,0.29,All students taught in English,No,No,Open
80,Pakuranga College,09-5347159,info@pakuranga.school.nz,Billy Merchant,http://www.pakuranga.school.nz,Pigeon Mountain Road ,Bucklands Beach,Auckland,PO Box 82090,Highland Park,Auckland,2143,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Pakuranga,Tāmaki Makaurau,149300,Half Moon Bay South East,Howick Ward,99149,Te ara Mana-ā-Kura Kāhui Ako| Farm Cove Community of Learning ,-36.897630,174.901771,Yes,432,2246,1032,215,260,965,117,66,123,0.35,All students taught in English,No,No,Open
81,Saint Kentigern College,09-5770749,skc_admin@saintkentigern.com,Damon Emtage,http://www.saintkentigern.com,130 Pakuranga Road ,Pakuranga,Auckland,PO Box 51060,,Auckland,2140,Major urban area,Secondary (Year 7-15),,Private : Fully Registered,Not applicable,Co-Educational,,Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Pakuranga,Tāmaki Makaurau,148102,Pakuranga North,Howick Ward,,,-36.909712,174.875035,No,not applicable,2316,1529,110,94,750,26,12,23,not applicable,All students taught in English,Yes,No,Open
82,Aidanfield Christian School,03-3388153,enrol@aidanfield.school.nz,Mark Richardson,http://www.aidanfield.school.nz/,2 Nash Road ,Aidanfield,Christchurch,2 Nash Road,Aidanfield,Christchurch,8025,Major urban area,Composite,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Wigram,Te Tai Tonga,325400,Aidanfield,Halswell Ward,99173,Christian Education Network Community of Learning,-43.563771,172.571000,Yes,376,443,216,24,25,201,31,3,19,0.26,All students taught in English,No,No,Open
83,Kelston Boys' High School,09-8186185,data.manager@kbhs.school.nz,Adeline Blair,http://www.kbhs.school.nz,Archibald Road ,New Lynn,Auckland,PO Box 15103,New Lynn,Waitakere,0640,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Boys School,,Te Tai Raro,Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kelston,Tāmaki Makaurau,130500,Kelston North,Whau Ward,99011,Te Whānau Mātauranga o Kerehana Community of Learning,-36.898785,174.666886,Yes,507,725,149,153,540,102,16,9,2,0.09,Some students taught in a Pacific language,No,No,Open
84,Kelston Girls' College,09-8276063,ppa@kelstongirls.school.nz,Hannah Eyre,http://www.kelstongirls.school.nz,Great North Road ,New Lynn,Auckland,PO Box 15798,New Lynn,Waitakere,0640,Major urban area,Secondary (Year 9-15),,State,"Donations should not be requested, unless for a school camp",Girls School,,Te Tai Raro,Whau Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Kelston,Tāmaki Makaurau,131000,Kelston South,Whau Ward,99011,Te Whānau Mātauranga o Kerehana Community of Learning,-36.908063,174.664361,Yes,509,501,57,64,314,129,23,4,1,0.05,Some students taught in a Pacific language,No,No,Open
